raw_date,raw_text
2024-03-28T22:58:38.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' T', '1', '1', '3', '7.8K']"
2024-03-28T22:58:38.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' S', '1', '2', '4', '8.5K']"
2024-03-28T22:18:35.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service gradually resuming on the ORANGE line. ', '#stminfo', ' X', '2', '4', '9', '17K']"
2024-03-28T22:18:34.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Reprise graduelle du service sur la ligne ORANGE. ', '#stminfo', ' A', '1', '1', '8', '12K']"
2024-03-28T21:58:40.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Berri-UQAM and Montmorency. Inter. Emergency medical services. Service expected to resume at 18:15. ', '#stminfo', ' S', '14', '7', '9', '28K']"
2024-03-28T21:58:40.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Berri-UQAM et Montmorency. Inter. services médicaux d'urgence. Reprise prévue vers 18h15. "", '#stminfo', ' Q', '2', '4', '4', '14K']"
2024-03-28T21:42:33.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Berri-UQAM and Montmorency. Inter. Emergency medical services. Service expected to resume at 18:00. ', '#stminfo', ' W', '15', '5', '6', '23K']"
2024-03-28T21:42:33.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Berri-UQAM et Montmorency. Inter. services médicaux d'urgence. Reprise prévue vers 18h00. "", '#stminfo', ' G', '6', '2', '13K']"
2024-03-28T21:25:49.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Berri-UQAM and Montmorency. Inter. Emergency medical services. Service expected to resume at 17:45. ', '#stminfo', ' G', '5', '8', '3', '21K']"
2024-03-28T21:25:49.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Berri-UQAM et Montmorency. Inter. services médicaux d'urgence. Reprise prévue vers 17h45. "", '#stminfo', ' R', '1', '3', '2', '11K']"
2024-03-28T21:18:46.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Berri-UQAM and H-Bourassa. Inter. Emergency medical services. Service expected to resume at 17:45. ', '#stminfo', ' H', '3', '4', '12K']"
2024-03-28T21:18:46.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Berri-UQAM et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 17h45. "", '#stminfo', ' W', '1', '1', '8.9K']"
2024-03-28T20:56:42.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Berri-UQAM and H-Bourassa. Inter. Emergency medical services. Service expected to resume at 17:30. ', '#stminfo', ' I', '6', '4', '6', '17K']"
2024-03-28T20:56:42.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Berri-UQAM et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 17h30. "", '#stminfo', ' G', '3', '1', '1', '9.3K']"
2024-03-28T20:43:38.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Bonaventure and H-Bourassa. Inter. Emergency medical services. Service expected to resume at 17:30. ', '#stminfo', ' E', '10', '4', '10', '18K']"
2024-03-28T20:43:37.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Bonaventure et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 17h30. "", '#stminfo', ' E', '4', '1', '4', '10K']"
2024-03-28T20:28:12.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', '[Ongoing disruption] ', "" A special bus service is running between Henri-Bourassa and Berri-UQAM métro stations. \n\nYou can find the bus stops of this shuttle on your station's neighbourhood plan "", ' ', 'https://bit.ly/4acUXEo', 'https://', '2', '5', '10K']"
2024-03-28T20:27:12.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', '[Interruption en cours] ', "" Un service spécial de bus fait présentement la navette entre les stations Henri-Bourassa et Berri-UQAM.\n\nTrouvez l'emplacement de cet arrêt sur le plan de quartier!"", ' ', 'https://bit.ly/3VIkuRz', 'https://', '2', '7.8K']"
2024-03-28T20:10:41.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Bonaventure and H-Bourassa. Inter. Emergency medical services. Service expected to resume at 16:55. ', '#stminfo', ' S', '2', '8', '9', '26K']"
2024-03-28T20:10:41.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service ligne ORANGE entre Bonaventure et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 16h55. "", '#stminfo', ' I', '4', '2', '9.8K']"
2024-03-28T20:04:30.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Berri-UQAM and H-Bourassa. Inter. Emergency medical services. Service expected to resume at 16:55. ', '#stminfo', ' Q', '1', '4', '11', '14K']"
2024-03-28T20:04:30.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service ligne ORANGE entre Berri-UQAM et H-Bourassa. Inter. services médicaux d'urgence. Reprise prévue vers 16h55. "", '#stminfo', ' Z', '1', '2', '4', '15K']"
2024-03-28T17:53:31.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' S', '1', '3', '5.9K']"
2024-03-28T17:53:31.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' D', '2', '5K']"
2024-03-28T17:32:29.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Snowdon and Bonaventure. Electrical equipment failure. Service expected to resume at 14:05. ', '#stminfo', ' Y', '2', '4', '6.8K']"
2024-03-28T17:32:29.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service ligne ORANGE entre Snowdon et Bonaventure. Problème d'équipement électrique. Reprise prévue vers 14h05. "", '#stminfo', ' N', '2', '4.8K']"
2024-03-26T04:02:30.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' Y', '1', '1', '1', '6.7K']"
2024-03-26T04:02:30.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' Q', '1', '5.2K']"
2024-03-26T03:52:39.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Villa-Maria and Champ-de-Mars. Inter. emergency services. Service expected to resume at 0:10. ', '#stminfo', ' T', '2', '5.1K']"
2024-03-26T03:52:39.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Villa-Maria et Champ-de-Mars. Inter. services d'urgence. Reprise prévue vers 0h10. "", '#stminfo', ' M', '1', '4K']"
2024-03-26T03:41:59.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Villa-Maria and Champ-de-Mars. Inter. emergency services. Service expected to resume at 23:55. ', '#stminfo', ' Y', '2', '3.8K']"
2024-03-26T03:41:58.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service ligne ORANGE entre Villa-Maria et Champ-de-Mars. Inter. services d'urgence. Reprise prévue vers 23h55. "", '#stminfo', ' V', '1', '2.5K']"
2024-03-25T19:27:56.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' M', '1', '2', '3.5K']"
2024-03-25T19:27:56.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' P', '2', '2.9K']"
2024-03-25T19:25:34.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Côte-Vertu and Montmorency. Electrical equipment failure. Service expected to resume at 16:00. ', '#stminfo', ' X', '1', '4', '6.1K']"
2024-03-25T19:25:34.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Problème d'équipement électrique. Reprise prévue vers 16h00. "", '#stminfo', ' F', '2', '3.1K']"
2024-03-25T01:36:14.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' A', '3', '3.6K']"
2024-03-25T01:36:14.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' Z', '2', '2.8K']"
2024-03-25T01:36:04.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' C', '1', '2', '2.8K']"
2024-03-25T01:36:03.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' N', '1', '2.5K']"
2024-03-25T01:00:05.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Bonaventure and Beaubien. Inter. emergency services. Service expected to resume at 21:10. ', '#stminfo', ' W', '2', '1', '3.7K']"
2024-03-25T01:00:04.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Bonaventure et Beaubien. Inter. services d'urgence. Reprise prévue vers 21h10. "", '#stminfo', ' H', '1', '1', '3K']"
2024-03-25T00:58:35.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service on ORANGE line. ', '#stminfo', ' R', '1', '2.4K']"
2024-03-25T00:58:35.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro sur la ligne ORANGE. ', '#stminfo', ' R', '1', '2.1K']"
2024-03-25T00:53:56.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Bonaventure and Beaubien. Inter. emergency services. Service expected to resume at 21:10. ', '#stminfo', ' J', '1', '2.3K']"
2024-03-25T00:53:56.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service prolongée ligne ORANGE entre Bonaventure et Beaubien. Inter. services d'urgence. Reprise prévue vers 21h10. "", '#stminfo', ' Z', '1', '2K']"
2024-03-25T00:46:55.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Bonaventure and Beaubien. Inter. emergency services. Service expected to resume at 21:00. ', '#stminfo', ' X', '1', '3', '2.8K']"
2024-03-25T00:46:55.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', ""Interruption de service ligne ORANGE entre Bonaventure et Beaubien. Inter. services d'urgence. Reprise prévue vers 21h00. "", '#stminfo', ' L', '1', '2.1K']"
2024-03-24T22:31:36.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service on ORANGE line. ', '#stminfo', ' G', '1', '1', '2', '2.9K']"
2024-03-24T22:31:36.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro sur la ligne ORANGE. ', '#stminfo', ' N', '2.5K']"
2024-03-24T22:15:12.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Bonaventure and Beaubien. Presence of smoke. Service expected to resume at 18:40. ', '#stminfo', ' X', '1', '2.6K']"
2024-03-24T22:12:13.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Bonaventure and Beaubien. Presence of smoke. Service expected to resume at 18:40. ', '#stminfo', ' C', '1', '3', '3.2K']"
2024-03-24T22:10:06.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Bonaventure and Beaubien. Presence of smoke. Service expected to resume at 18:40. ', '#stminfo', ' Q', '2.3K']"
2024-03-24T22:10:05.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service ligne ORANGE entre Bonaventure et Beaubien. Dégagement de fumée. Reprise prévue vers 18h40. ', '#stminfo', ' W', '1', '2.4K']"
2024-03-24T10:49:35.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' C', '1', '2', '3.2K']"
2024-03-24T10:49:35.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' U', '1', '2.5K']"
2024-03-24T10:35:40.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between L-Groulx and Berri-UQAM. Unauthorized  person on the tracks. Service expected to resume at 6:50. ', '#stminfo', ' J', '1', '3', '3.3K']"
2024-03-24T10:35:40.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service ligne ORANGE entre L-Groulx et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 6h50. ', '#stminfo', ' Q', '2', '2', '2.7K']"
2024-03-11T11:43:46.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' M', '4', '2', '5', '10K']"
2024-03-11T11:43:46.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' D', '3', '6', '10K']"
2024-03-11T11:27:57.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', '[Ongoing disruption] ', ' A special bus service is running between Berri-UQAM and Henri-Bourassa métro stations. \n\nYou can find the stops of these buses on the neighbourhood plans.', ' ', 'https://bit.ly/3Pi7bmF', 'https://', '2', '8', '10K']"
2024-03-11T11:26:40.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', '[Interruption en cours] ', "" Un service spécial de bus fait présentement la navette entre les stations Berri-UQAM et Henri-Bourassa.\n\nTrouvez l'emplacement de cet arrêt sur le plan de quartier!"", ' ', 'https://bit.ly/4a7Rpmw', 'https://', '1', '1', '4', '6.9K']"
2024-03-11T11:21:39.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Berri-UQAM and H-Bourassa. Unauthorized  person on the tracks. Service expected to resume at 7:55. ', '#stminfo', ' D', '5', '5', '4', '8.1K']"
2024-03-11T11:21:39.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service prolongée ligne ORANGE entre Berri-UQAM et H-Bourassa. Personne non autorisée sur la voie. Reprise prévue vers 7h55. ', '#stminfo', ' Z', '6', '5', '3', '8.4K']"
2024-03-11T11:01:40.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Berri-UQAM and H-Bourassa. Unauthorized  person on the tracks. Service expected to resume at 7:25. ', '#stminfo', ' W', '5', '4', '12', '12K']"
2024-03-11T11:01:40.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service prolongée ligne ORANGE entre Berri-UQAM et H-Bourassa. Personne non autorisée sur la voie. Reprise prévue vers 7h25. ', '#stminfo', ' G', '1', '3', '7', '6.6K']"
2024-03-11T10:49:34.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Berri-UQAM and H-Bourassa. Unauthorized  person on the tracks. Service expected to resume at 7:05. ', '#stminfo', ' O', '5', '4.2K']"
2024-03-11T10:49:34.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service ligne ORANGE entre Berri-UQAM et H-Bourassa. Personne non autorisée sur la voie. Reprise prévue vers 7h05. ', '#stminfo', ' X', '2', '6', '4.4K']"
2024-03-09T12:33:32.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service on ORANGE line. ', '#stminfo', ' K', '2', '3.9K']"
2024-03-09T12:33:32.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro sur la ligne ORANGE. ', '#stminfo', ' Z', '3', '3.4K']"
2024-03-09T12:26:51.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service gradually resuming on the ORANGE line. ', '#stminfo', ' F', '1', '3.2K']"
2024-03-09T12:26:50.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Reprise graduelle du service sur la ligne ORANGE. ', '#stminfo', ' W', '1', '2.7K']"
2024-03-09T12:20:43.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption continues ORANGE line between Côte-Vertu and Berri-UQAM. Unauthorized  person on the tracks. Service expected to resume at 7:40. ', '#stminfo', ' M', '1', '3', '3.9K']"
2024-03-09T12:20:43.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service prolongée ligne ORANGE entre Côte-Vertu et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 7h40. ', '#stminfo', ' X', '3', '2.1K']"
2024-03-09T12:06:50.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Côte-Vertu and Berri-UQAM. Unauthorized  person on the tracks. Service expected to resume at 7:20. ', '#stminfo', ' K', '3', '2.1K']"
2024-03-09T12:06:49.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service ligne ORANGE entre Côte-Vertu et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 7h20. ', '#stminfo', ' Y', '1', '2.2K']"
2024-03-09T12:01:47.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Côte-Vertu and L-Groulx. Unauthorized  person on the tracks. Service expected to resume at 7:20. ', '#stminfo', ' U', '2', '2K']"
2024-03-09T12:01:47.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service ligne ORANGE entre Côte-Vertu et L-Groulx. Personne non autorisée sur la voie. Reprise prévue vers 7h20. ', '#stminfo', ' G', '4', '2.4K']"
2024-03-02T18:03:16.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', '[', '@MTLenLumiere', '] ', "" In support of tonight's "", '@NuitblancheMTL', ', the métro will be open all night at the usual rate. ', ' Did you know the Unlimited evening fare is valid from 6 p.m. until 5 a.m. the next day? Purchase it at your métro station.', '', 'STM', 'STM', '', '@stminfo', '·', '[', '@MTLenLumiere', '] ', ' Tonight is ', '@NuitblancheMTL', '. ', ' Métro service is available all night at the regular fare.', "" Night buses are also in service at regular fare.\n\nFor more details, it's over here "", '', '', '', 'Show more', '1', '6.1K']"
2024-03-02T18:02:44.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', '[', '@MTLenLumiere', '] ', "" À l'occasion de la "", '@NuitblancheMTL', ' ce soir, le métro est ouvert toute la nuit au tarif habituel. ', "" Saviez-vous que le titre Soirée illimitée est valide dès 18h et jusqu'à 5h le lendemain? Procurez-vous le titre en station."", '', 'STM', 'STM', '', '@stminfo', '·', '[', '@MTLenLumiere', '] ', "" C'est la "", '@NuitblancheMTL', ' ce soir. ', ' Le métro est ouvert toute la nuit au tarif habituel.', "" Le réseau bus de nuit demeure aussi à votre disposition au tarif habituel.\n\nPour plus de détails, c'est par ici "", '', '', '', 'Show more', '2', '5', '5K']"
2024-02-29T05:40:53.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' K', '4', '3.2K']"
2024-02-29T05:40:52.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' G', '3', '3.1K']"
2024-02-29T05:35:33.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service interruption ORANGE line between Côte-Vertu and Montmorency. Unauthorized  person on the tracks. Service expected to resume at 0:50. ', '#stminfo', ' M', '4', '3.8K']"
2024-02-29T05:35:33.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Interruption de service ligne ORANGE entre Côte-Vertu et Montmorency. Personne non autorisée sur la voie. Reprise prévue vers 0h50. ', '#stminfo', ' G', '4', '2.6K']"
2024-02-23T02:59:36.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' K', '6', '1', '2', '6.3K']"
2024-02-23T02:59:36.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' D', '2', '5.1K']"
2024-02-23T02:51:34.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'No trains stopping ORANGE line at De la Savane station towards Montmorency. ', '#stminfo', ' N', '1', '3', '7.6K']"
2024-02-23T02:51:34.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Aucun arrêt des trains sur la ligne ORANGE à la station De la Savane en direction Montmorency. ', '#stminfo', ' X', '1', '1', '5.1K']"
2024-02-23T02:46:47.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Normal métro service ', '#stminfo', ' L', '3', '4.4K']"
2024-02-23T02:46:46.000Z,"['Ligne 2 - Orange', 'Ligne 2 - Orange', '', '@stm_Orange', '·', 'Service normal du métro ', '#stminfo', ' I', '2', '3.1K']"
