raw_date,raw_title,raw_description,link
"February 22, 2024",Time is running out for Via Rail cars from a bygone era,"The train cars and locomotives must be replaced or long-distance and inter-regional service will suffer, Via says.",https://montrealgazette.com/news/local-news/via-shows-its-montreal-maintenance-centre
"February 15, 2024","'I was elected to slow down development,' Pointe-Claire mayor tells Poilievre",The federal Conservative leader held a news conference Thursday outside the Fairview Pointe-Claire shopping centre to denounce bureaucracy that he says has stalled housing projects.,https://montrealgazette.com/news/local-news/pointe-claire-mayor-tells-poilievre-i-was-elected-to-slow-down-development
"February 15, 2024","After stellar junior career, Nathan Légaré finding footing with Rocket","Acquired last summer in a trade with Pittsburgh, rugged winger is adapting to the pro game in his third season at the AHL level.",https://montrealgazette.com/sports/hockey/laval-rocket/after-stellar-junior-career-nathan-legare-finding-footing-with-rocket
"February 14, 2024",Allison Hanes: Public transit in Quebec is at a crossroads,"It's not a matter of mismanagement — it's a political choice to invest in public transit to tame congestion, improve mobility and fight climate change.",https://montrealgazette.com/opinion/columnists/allison-hanes-public-transit-at-crossroads
"February 12, 2024",Electric vehicles not a panacea for climate change: Steven Guilbeault,"Electrification is an important component of the battle; public and active transit are also key, environment minister says.",https://montrealgazette.com/news/local-news/electric-vehicles-not-a-panacea-for-climate-change-steven-guilbeault
"February 12, 2024",Groups slam Legault government's record on public transit,"""For the major public transit projects that Mr. (François) Legault has announced, none are, at the moment, on their way to being realized,"" said Christian Savard, director of Vivre en Ville.",https://montrealgazette.com/news/local-news/groups-slam-legault-governments-record-on-public-transit
"February 6, 2024","City failing to clear snow properly in adapted transit zones, opposition charges","Ensemble Montréal makes public a motion calling for better snow clearing, which it intends to present at a council meeting later this month.",https://montrealgazette.com/news/local-news/city-failing-to-clear-snow-properly-in-adapted-transit-zones-opposition-charges
"February 6, 2024",Canada Infrastructure Bank eyes Quebec power investments: CEO,The bank says it’s ready to work with Hydro-Québec to invest in new power generation and transmission projects.,https://montrealgazette.com/business/canada-infrastructure-bank-eyes-quebec-power-investments-ceo
"February 6, 2024",New St-Hubert airport terminal gets $90-million loan from infrastructure bank,"The South Shore airport's terminal, which is scheduled to open in 2025, will be able to handle up to four million passengers a year.",https://montrealgazette.com/business/local-business/aerospace/new-st-hubert-airport-terminal-gets-90-million-loan-from-infrastructure-bank
"January 31, 2024",Water meters for homes not in Montreal's plans despite recommendation from committee,"The city's permanent commission on water, the environment, sustainable development and large parks presented 25 recommendations on how to better manage the use of water on its territory.",https://montrealgazette.com/news/local-news/water-meters-for-homes-not-in-montreals-plans-despite-recommendation-from-committee
"January 31, 2024",Fire on Exo commuter train causes service interruption,"The fire ""was rapidly controlled in the locomotive of a train"" that had stopped at the Montreal West station, an Exo spokesperson said.",https://montrealgazette.com/news/local-news/fire-on-exo-commuter-train-causes-service-interruption
"January 30, 2024",Sewer repairs severely reduce traffic on Guy and Ste-Catherine Sts.,"Ste-Catherine St. W. is closed to all but local traffic between Guy and St-Mathieu Sts., while Guy St. is closed to all but local traffic between René-Lévesque and de Maisonneuve Blvds.",https://montrealgazette.com/news/local-news/sewer-repairs-severely-reduce-traffic-on-guy-and-ste-catherine-sts
"January 29, 2024",Décarie Expressway will be fully closed overnight Feb. 2,The closure will be for work on a covered pedestrian overpass linking de la Savane métro station to the Royalmount mall development in Town of Mount Royal.,https://montrealgazette.com/news/local-news/decarie-expressway-will-be-fully-closed-overnight-feb-2
"January 29, 2024",REM chief vows to improve system's winter reliability,The driverless electric light-rail system had four breakdowns in four days last week.,https://montrealgazette.com/news/local-news/rem-chief-vows-to-improve-systems-winter-reliability
"January 29, 2024",Allison Hanes: Two things that make no sense about the REM,The lack of a Griffintown stop and a car ban on a new access road at the Kirkland station are inexcusable omissions.,https://montrealgazette.com/opinion/columnists/allison-hanes-two-things-that-make-no-sense-about-the-rem
"January 23, 2024",Cars to be banned on access road to future Kirkland REM station,"The road will run for 1.5 kilometres, spanning from Ste-Marie Rd. in Kirkland to Antoine-Faucon St. in Pierrefonds-Roxboro, and is expected to be completed in 2027.",https://montrealgazette.com/news/local-news/cars-to-be-banned-on-new-access-road-to-future-kirkland-rem-station
"January 17, 2024",Allison Hanes: New transit line for southwest Montreal is an important test for ARTM,Residents are invited to help shape the first project the agency has been charged with managing from the earliest stages since it was created in 2017.,https://montrealgazette.com/opinion/columnists/allison-hanes-new-transit-line-for-southwest-montreal-an-important-test-for-artm
"January 11, 2024",Updated: Service resuming on REM after 'electrical supply problem',Service was gradually re-established by 7:45 a.m.,https://montrealgazette.com/news/local-news/rem-commuter-train-service-shut-down-because-of-technical-problem
"December 29, 2023",Our year-end news quiz: 2023 in Quebec,Here are 30 questions to test your recall of local events of the past year.,https://montrealgazette.com/news/quebec/our-year-end-news-quiz-2023-in-quebec
"December 26, 2023",Stu Cowan: Canadiens' Sam Montembeault lights up fan's life,Goaltender receives a special Christmas card from fan with Down syndrome and his mother for his willingness to always pose for a photo.,https://montrealgazette.com/sports/hockey/nhl/hockey-inside-out/stu-cowan-canadiens-sam-montembeault-lights-up-fans-life
"December 19, 2023",Bonaventure Expressway to be reconfigured into urban boulevard,The work is scheduled to take place from 2025 to 2029.,https://montrealgazette.com/news/local-news/bonaventure-expressway-to-be-reconfigured-into-urban-boulevard
"December 14, 2023","Weekend traffic Dec. 15-18, 2023: Île-aux-Tourtes bridge to close again",Also: Overnight closure of La Fontaine Tunnel Sunday night.,https://montrealgazette.com/news/local-news/weekend-traffic-dec-15-18-2023-ile-aux-tourtes-bridge-to-close-again
"December 14, 2023","Subscriber only.
Kramberger: New Île-aux-Tourtes Bridge is good news, but highway bypass is in limbo ","If the long-awaited Highway 20 bypass had been realized years ago, it could have alleviated the traffic jams being felt today.",https://montrealgazette.com/opinion/columnists/kramberger-new-ile-aux-tourtes-bridge-is-good-news-but-highway-bypass-is-in-limbo
"December 8, 2023",REM working on glitches and communication as winter arrives,"The group behind the network says it can face Montreal's harsh winters, but concedes communication with users needs to be better.",https://montrealgazette.com/news/local-news/rem-working-on-glitches-and-communication-as-winter-arrives
"December 8, 2023","Weekend traffic Dec. 8-11, 2023: Overnight closures of La Fontaine tunnel, Île-aux-Tourtes Bridge, Route 138",Disruptions of the REM and St-Pierre Interchange continue for another weekend.,https://montrealgazette.com/news/local-news/weekend-traffic-dec-8-11-2023-overnight-closures-of-la-fontaine-tunnel-ile-aux-tourtes-bridge-route-138
"December 6, 2023","Old NFB building could become housing project, developer says",Transformation work on the former National Film Board facility in St-Laurent is tentatively scheduled to start in 2025.,https://montrealgazette.com/business/local-business/montrealers-ideas-for-the-future-of-the-old-nfb-site-will-be-heard-developer-says
"December 3, 2023","OCPM report on Bridge-Bonaventure calls for public access, affordable housing, preserving views","The OCPM, whose president was fired two weeks ago over an expense scandal, quietly posted its recommendations on the sector.",https://montrealgazette.com/news/local-news/ocpm-report-on-bridge-bonaventure-calls-for-public-access-affordable-housing-preserving-views
"December 3, 2023",Opinion: It's time we made room for people with disabilities,The world pays attention on the International Day of Persons with Disabilities. But what about the rest of the year?,https://montrealgazette.com/opinion/opinion-its-time-we-made-room-for-people-with-disabilities
"November 30, 2023","Weekend traffic Dec. 1-4, 2023: Lane reductions on Mercier, Île-aux-Tourtes bridges",Transport Quebec is warning motorists to avoid the Honoré-Mercier Bridge and Île-aux-Tourtes bridge this weekend.,https://montrealgazette.com/news/local-news/weekend-traffic-dec-1-4-2023-lane-reductions-on-mercier-ile-aux-tourtes-bridges
"November 30, 2023","STM to slash 255 jobs, union says",The transit agency confirms it is considering a five per cent cut to its workforce.,https://montrealgazette.com/news/local-news/stm-to-slash-255-jobs-union-says
"November 24, 2023","Weekend traffic Nov. 24-27, 2023: Highway 19, Île-aux-Tourtes bridges closed again",Plus: Overnight closures of La Fontaine tunnel and Route 138.,https://montrealgazette.com/news/local-news/weekend-traffic-nov-24-27-2023-highway-19-is-closed-again
"November 16, 2023",Weekend traffic Nov. 17-20: La Fontaine Tunnel to close overnights,Also: Part of St-Pierre Interchange and Anciens-Combattants Blvd. will be blocked.,https://montrealgazette.com/news/local-news/weekend-traffic-nov-17-20-2023-la-fontaine-tunnel-to-close-overnights
"November 16, 2023","Subscriber only.
Kramberger: West Island renews calls for additional north-south corridor",The project would help alleviate traffic on existing main arteries in the West Island.,https://montrealgazette.com/opinion/columnists/kramberger-west-island-renews-calls-for-additional-north-south-corridor
"November 15, 2023","Montreal budget highlights: Highest tax hike in 13 years, almost $7 billion in spending",Officials say the big tax hikes are due to inflation and the city is only now catching up for lower increases instituted during the pandemic years.,https://montrealgazette.com/news/local-news/montreal-budget-highlights-tax-increase-spending-inflation
"November 10, 2023","Weekend traffic Nov. 10-13, 2023: Mercier and Papineau-Leblanc bridges are trouble spots","The REM will begin service late on Saturday, at 7:30 a.m., to give time for a systems update.",https://montrealgazette.com/news/local-news/weekend-traffic-nov-10-13-2023-mercier-and-papineau-leblanc-bridges-are-trouble-spots
"November 9, 2023",REM service to Brossard resumes after slowdown Thursday morning,The slowdown is at least the fourth interruption of service in less than two weeks.,https://montrealgazette.com/news/local-news/rem-service-to-brossard-resumes-after-another-brief-interruption-thursday-morning
"November 7, 2023","Valérie Plante: Midway in my second mandate, efforts are bearing fruit","We're proud of what we have accomplished until now, but challenges remain and we must aim higher.",https://montrealgazette.com/opinion/valerie-plante-midway-in-my-second-mandate-efforts-are-bearing-fruit
"November 3, 2023","REM says it's sorry for breakdowns, will communicate better in the future","The apology comes after three breakdowns in three days, one of which stranded commuters on the trains for more than two hours.",https://montrealgazette.com/news/local-news/rem-says-its-sorry-for-breakdowns-and-will-communicate-better-in-the-future
"November 3, 2023",Brownstein: Montreal's Goose Village wasn’t gentrified. It was destroyed,The once-proud and now-disappeared community in Pointe-St-Charles has been put back on the map by Concordia professor Marisa Portolese.,https://montrealgazette.com/opinion/columnists/brownstein-montreals-goose-village-wasnt-gentrified-it-was-destroyed
"November 1, 2023",Montreal's REM trains suffer another outage on Wednesday morning,This is the third day in a row that the light-rail network has reported a service outage,https://montrealgazette.com/news/local-news/montreals-rem-trains-suffer-another-outage-on-wednesday-morning
"October 30, 2023",Computer problem disrupts REM service during afternoon rush hour,The disruption left some passengers stuck inside stopped trains.,https://montrealgazette.com/news/local-news/computer-problem-disrupts-rem-service-during-rush-hour
"October 30, 2023","Cutting métro hours is a 'theoretical scenario,' STM director general says","""But we have to keep the service, and even increase it,"" says Marie-Claude Léonard.",https://montrealgazette.com/news/local-news/cutting-metro-hours-is-a-theoretical-scenario-stm-director-general-says
"October 27, 2023",Province wants more say on how transit dollars are spent: Guilbault,"The transport minister intends to strike to committee to come up with ""optimizations.""",https://montrealgazette.com/news/local-news/province-wants-more-say-on-how-transit-dollars-are-spent-guilbault
"October 26, 2023","Weekend traffic: More work on Mercier Bridge, Galeries-d'Anjou Blvd.",Also: Highway 50 in Mirabel will be closed Friday night and Saturday morning.,https://montrealgazette.com/news/local-news/weekend-traffic-more-work-on-mercier-bridge-galeries-danjou-blvd
"October 23, 2023",Westisle Square d’Orval: The rental project that feels like a resort,"Soaring 14 storeys above ground level and with a sky lounge at the very top, the new rental project is set to provide incredible views of the lake, mountain and downtown Montreal.",https://montrealgazette.com/sponsored/realestate-sponsored/westisle-square-dorval-the-rental-project-that-feels-like-a-resort
"October 21, 2023",Montreal makes progress on a park to mark Irish mass grave site,The Montreal Irish Monument Park Foundation became the new owner of the solitary monument known as the Black Rock.,https://montrealgazette.com/news/local-news/montreal-is-a-step-closer-to-getting-a-park-to-mark-irish-mass-grave-site
"October 12, 2023",Plante orders transit agency to improve REM accessibility,"""We have addressed it with the ARTM,"" Montreal's mayor says. ""It's hugely problematic. We want people whatever their condition to have access to transportation.""",https://montrealgazette.com/news/local-news/plante-orders-transit-agency-to-improve-rem-accessibility
"October 11, 2023",REM service to be curtailed starting Sunday as noise reduction work begins,The transit users' rights group Trajectoire Québec is denouncing the fact commuters were given only five days' notice of the reduction in service.,https://montrealgazette.com/news/local-news/rem-service-to-be-curtailed-starting-sunday-as-noise-reduction-work-begins
"October 6, 2023","Montreal's property-tax hike will be lower than 5.2 per cent, city hall promises","Rising inflation means rising expenses for the city, and some of that must be passed on to citizens, Montreal’s executive committee chairperson says.",https://montrealgazette.com/news/local-news/montreals-property-tax-hike-will-be-lower-than-5-2-per-cent-city-hall-promises
"October 4, 2023","Montreal 2024 tax bills may rise more than promised, Plante says",The mayor blames inflation and inadequate funding from the Quebec government.,https://montrealgazette.com/news/local-news/montreal-2024-tax-bills-may-rise-more-than-promised-plante-says
"September 28, 2023",Griffintown residents worry REM's 'intolerable' noise will drag on through winter,CDPQ Infra is holding information sessions to outline measures they will take to reduce REM noise.,https://montrealgazette.com/news/local-news/griffintown-residents-worry-rems-intolerable-noise-will-drag-on-through-winter
"September 26, 2023",Blue Line métro extension delayed by another year as final call for tenders opens,The project has been fraught with delays and ballooning costs since the planning phase began in 2013.,https://montrealgazette.com/news/local-news/blue-line-extension-delayed-by-another-year-as-final-call-for-tenders-opens
"September 26, 2023",Montreal weather: Sunny skies and seemingly wind,And now you'll only see daylight.,https://montrealgazette.com/news/local-news/montreal-weather-sunny-skies-and-seemingly-wind
"September 25, 2023",REM builders promise significant noise reduction in coming weeks,"Measures will be carried out between Nuns' Island and Central Station downtown, where the majority of noise complaints were reported.",https://montrealgazette.com/news/local-news/rem-builders-promise-significant-reduction-in-noise-in-coming-weeks
"September 19, 2023","Canadiens acquire Tanner Pearson, 2025 third-round pick from Canucks","Montreal sending goalie Casey DeSmith, recently acquired in a trade with the Penguins, to Vancouver.",https://montrealgazette.com/sports/hockey/nhl/hockey-inside-out/canadiens-acquire-tanner-pearson-2025-draft-pick-from-canucks
"September 13, 2023",Quebec government says data not compromised after websites hit by cyberattack,Cyberattack allegedly carried out by the pro-Russian hacker group NoName.,https://montrealgazette.com/news/quebec/quebec-government-says-data-not-compromised-after-websites-hit-by-cyberattack
"September 13, 2023",Living larger than life in Nuns’ Island,Développements Symphonia provides a turnkey experience for buyers who are interested in purchasing a luxury condo at Symphonia Viu.,https://montrealgazette.com/sponsored/realestate-sponsored/living-larger-than-life-in-nuns-island
"September 13, 2023","Montreal ghost bike group expands, changes name to include pedestrians","Souliers et vélos fantômes Québec put 645 pairs of white shoes outside the offices of Quebec's transport minister, one for every pedestrian death.",https://montrealgazette.com/news/local-news/montreal-ghost-bike-group-expands-changes-name-to-include-pedestrians
"September 13, 2023","REM bill is $1.65 billion over budget, but CDPQ 'will absorb' extra costs","Among the cost overruns, the steepest increase — $800 million — was caused by supply-chain issues.",https://montrealgazette.com/news/local-news/the-bill-for-the-rem-swells-to-7-95b-but-the-cdpq-will-absorb-those-costs
"August 31, 2023",Kramberger: West Island heritage sites face uncertainty,"Funding for the Pointe-Claire windmill remains up in the air, while Ste-Anne-de-Bellevue's Braerob farmhouse faces a wrecking ball.",https://montrealgazette.com/opinion/columnists/kramberger-west-island-heritage-sites-face-uncertainty
"August 30, 2023",What's open and closed on Labour Day Monday in Montreal,"Government offices and most stores will be closed Monday, but museums and markets will stay open.",https://montrealgazette.com/news/whats-open-and-closed-on-labour-day-in-montreal-2
"August 19, 2023",Josh Freed: Sweet infrastructure dreams are inspired by the REM's success,"Canadian and even U.S. urban planners are abuzz about it, and urban experts everywhere are hoping Montreal's light rail system can break the logjam that has many cities afraid of major projects.",https://montrealgazette.com/opinion/columnists/josh-freed-sweet-dreams-are-made-of-the-rems-success
"August 18, 2023",Can you get to the REM by bus or métro in a wheelchair? Not really,"Many buses to the REM are not equipped for wheelchairs or strollers, and there's no accessible indoor link from the REM's Central Station terminus to the Bonaventure métro station.",https://montrealgazette.com/news/local-news/rem-may-be-accessible-but-you-cant-get-to-it-by-bus-or-metro-in-a-wheelchair
"August 16, 2023","Quebec wants to reduce the number of cars but prefers incentives, says Legault","While the province has set out plans to make itself carbon neutral by 2050, the number of gas-consuming cars and trucks on the highways continues to grow.",https://montrealgazette.com/news/quebec/quebec-wants-to-reduce-the-number-of-cars-but-prefers-incentives-says-legault
"August 16, 2023",Caisse's Emond 'extremely proud' of REM's early success,"The electric driverless light-rail system has achieved a 99 per cent on-time rate so far, ferrying an average of 25,000 riders per day between Brossard and downtown Montreal.",https://montrealgazette.com/news/local-news/caisses-emond-extremely-proud-of-rems-early-success
"August 15, 2023",Canadiens trade Jeff Petry to Red Wings for Gustav Lindstrom,Jeff Petry's second stint with the Canadiens lasted a little more than a week.,https://montrealgazette.com/sports/hockey/nhl/montreal-canadiens/canadiens-trade-jeff-petry-to-red-wings-for-gustav-lindstrom
"August 10, 2023","QS wants to make REM free for seniors, maintain Champlain Bridge bus lane","Currently, REM trips are only free for seniors who are Montreal residents, and only between Central Station and Île-des-Soeurs.",https://montrealgazette.com/news/local-news/qs-wants-to-make-rem-free-for-seniors-maintain-champlain-bridge-bus-lane
"August 10, 2023","After bumpy first week, your REM questions answered","A spokesperson addresses concerns about the new network including breakdowns, noise and frequency of service.",https://montrealgazette.com/news/local-news/after-bumpy-first-week-your-rem-questions-answered
"August 8, 2023",Future station for the REM network targeted by arsonists,"Several incendiary devices caused extensive damage at Canora station in Montreal's Glenmount district, police say.",https://montrealgazette.com/news/local-news/future-station-for-the-rem-network-targeted-by-arsonists
"August 7, 2023",Jack Todd: Canadiens GM Hughes performed magic with latest Petry deal,It’s possible no other player in the storied history of the Canadiens has been involved in three trades that worked out so well for the CH.,https://montrealgazette.com/opinion/columnists/jack-todd-canadiens-gm-hughes-performed-magic-with-latest-petry-deal
"August 7, 2023",Allison Hanes: REM's popularity bodes well for future of electric transit,But the REM has already proved the public's willingness to ride.,https://montrealgazette.com/opinion/columnists/allison-hanes-rems-popularity-bodes-well-for-future-of-electric-transit
"August 6, 2023",Jeff Petry comes back to Canadiens in trade with Penguins,Habs GM Kent Hughes gives up Mike Hoffman and Rem Pitlick as part of a three-team trade that has the Penguins getting Erik Karlsson from the Sharks.,https://montrealgazette.com/sports/hockey/nhl/hockey-inside-out/jeff-petry-comes-back-to-canadiens-in-trade-with-penguins
"August 4, 2023","REM has successful first week despite hiccups, CDPQ Infra says","“We will make adjustments"" but already the new line is moving 25,000 people a day.",https://montrealgazette.com/news/local-news/rem-has-successful-first-week-despite-hiccups-cdpq-infra-says
"August 3, 2023",STM brings back numbers for its métro lines (except for No. 3),The city's transit agency has revamped its métro signage in order to make the labels of the métro lines more clear with the arrival of the Réseau express métropolitain.,https://montrealgazette.com/news/local-news/stm-brings-back-numbers-for-its-metro-lines-except-for-no-3
"August 2, 2023",Mission Impossible: REM train traps users in railway garage,"""The team on the ground is confident that such an event is exceptional and will not happen again.""",https://montrealgazette.com/news/local-news/mission-impossible-rem-train-traps-users-in-railway-garage
"August 2, 2023",REM trains are rolling after one-hour interruption on Day 3,The incident was caused by a computer problem at the control centre that prevented the trains from being activated.,https://montrealgazette.com/news/local-news/rem-service-to-montreal-interrupted-on-day-3-because-of-an-incident
"August 1, 2023",REM Day 2: Riders remain hopeful despite Monday’s hiccups,"“It’s a new system, you got to work out the kinks,” Montrealer Ash Buskin said Tuesday morning.",https://montrealgazette.com/news/local-news/rem-day-2-service-disruptions
"August 1, 2023","Montreal weather: Tuesday, but it looks like a week full of Mondays",If you're taking the REM — or whatever your favourite mode of transportation is — bring a sweater for the morning commute.,https://montrealgazette.com/news/local-news/montreal-weather-tuesday-but-it-looks-like-a-week-full-of-mondays
"July 31, 2023","First day, first delay as REM (sort of) goes into action","A problem with a switch on the track was to blame for a service interruption during rush hour, a REM spokesperson said.",https://montrealgazette.com/news/local-news/rem-montreal-day-one-service-interruption-delay
"July 29, 2023",Photos: REM open house was a little too popular,"Thousands of Montreals hopped free rides aboard the newly opened light rail transit network in Montreal on Saturday, July 29, 2023, and some people were turned away when the network became overloaded.",https://montrealgazette.com/gallery/photos-rem-open-house
"July 29, 2023",Thousands of Montrealers flock to hitch free REM rides,So many came to ride the city's new automated trains that officials had to turn some back.,https://montrealgazette.com/news/local-news/thousands-flock-to-free-rem-rides
"July 28, 2023",And they're off: REM starts shuttling people across Montreal area,The first new transit network since the Montreal métro in 1966 was inaugurated on Friday.,https://montrealgazette.com/news/local-news/and-theyre-off-rem-starts-shuttling-people-across-montreal-area
"July 28, 2023","A lot rides on REM's success, from new transit models to Caisse's future","While the 1960s ushered in a new era of transit networks such as the Montreal métro, the 2010s and early 2020s have been marked by bad planning, stalled projects and cost overruns.",https://montrealgazette.com/news/local-news/a-lot-rides-on-rems-success-from-new-transit-models-to-caisses-future
"July 25, 2023",Bad vibrations: Griffintown neighbours want the REM to pipe down,"He wears earplugs, turns a fan on full blast and covers his head with a pillow, but Drew Kuzminski can still hear the rattling and screeching noise of trains when he's trying to get to sleep.",https://montrealgazette.com/news/local-news/bad-vibrations-griffintown-neighbours-want-the-rem-to-pipe-down
"July 24, 2023",Allison Hanes: Construction holiday gives Montrealers' ears a rest,"While about 160,000 Quebec construction workers are on break for the next two weeks, the rest of the province is enjoying a break from all the construction.",https://montrealgazette.com/opinion/columnists/allison-hanes-construction-holiday-gives-montrealers-ears-a-rest
"July 22, 2023",Safety advocates create 'human bike path' on Parc Ave.,Two ghost bikes commemorating cyclists killed on the road since Vélo fantôme was created in 2013 served as the beginning and end points of the path.,https://montrealgazette.com/news/local-news/safety-advocates-create-human-bike-path-on-parc-ave
"July 22, 2023",The REM: What you need to know about the new era in Montreal transit,"After multiple delays, the first five light-rail stations are set to open on July 31.",https://montrealgazette.com/news/local-news/the-rem-what-you-need-to-know-about-the-new-era-in-montreal-transit
"July 20, 2023",Kramberger: West Islanders miss opportunities as NIMBY strikes again,Is it reasonable for a small group of residents to block projects that would seem beneficial for the community in general?,https://montrealgazette.com/opinion/columnists/kramberger-west-islanders-miss-opportunities-as-nimby-strikes-again
"July 17, 2023","Tests halted during storm, but REM says it's ready for riders July 31",Trains were stopped “for a few hours” when high winds and heavy rains battered the Montreal region last week — “an exceptional situation.”,https://montrealgazette.com/news/local-news/tests-halted-during-storm-but-rem-says-its-ready-for-riders-july-31
"July 16, 2023","Mont-Tremblant gondola was hit by a drilling machine, SQ says",It is still unclear why a drilling machine was operating near a moving gondola.,https://montrealgazette.com/news/local-news/two-people-in-critical-condition-after-gondola-accident-in-mont-tremblant
"July 13, 2023",Contest launched to choose REM's first 100 passengers,"Winners will be able to travel on the REM network's Brossard/Central Station leg on Friday, July 28.",https://montrealgazette.com/news/local-news/contest-launched-to-choose-rems-first-100-passengers
"July 12, 2023",REM hikes per-passenger payment from ARTM even before it starts running,It's unclear from the contracts whether annual inflation adjustments apply before the REM is put into service.,https://montrealgazette.com/news/local-news/rem-hikes-per-passenger-payment-from-artm-even-before-it-starts-running
"July 12, 2023","Montreal police will cover more than $10,000 in training fees for new recruits","Speaking to elected officials in June during a meeting of the city's public security commission, Chief Fady Dagher said the shortage of officers on the force now stands at about 450.",https://montrealgazette.com/news/local-news/montreal-police-will-cover-more-than-10000-in-training-fees-for-new-recruits
"July 11, 2023","New design puts REM, bus rapid transit corridor on Montreal transit map",An expert is impressed with the completely revamped map being rolled out this summer.,https://montrealgazette.com/news/local-news/new-design-puts-rem-bus-rapid-transit-corridor-on-montreal-transit-map
"July 7, 2023","The REM will get rolling on July 31, CDPQ Infra promises",The automated light-rail system has been simulating its daily schedule for the first five stations of the network.,https://montrealgazette.com/news/local-news/the-rem-will-get-rolling-on-july-31-cdpq-infra-promises
"July 5, 2023","$36-billion price tag makes new REM de l'Est proposal 'unrealistic,' Legault says","“I was very surprised at the cost. I swallowed my sip of coffee badly when I read that.""",https://montrealgazette.com/news/local-news/36-billion-price-tag-makes-new-rem-de-lest-proposal-unrealistic-legault-says
"July 4, 2023","New REM de l'Est should be underground and link to Laval, report says","Under a new proposal, the estimated cost of building a light-rail project covering Montreal's east end is $35.9 billion — more than triple the estimate for the Caisse de dépôt's shelved version.",https://montrealgazette.com/news/local-news/new-rem-de-lest-should-be-underground-and-link-to-laval-report-says
"June 30, 2023",Montreal seniors can ride public transit for free starting Saturday,The initiative aims to address their increasing mobility needs and the rising cost of living.,https://montrealgazette.com/news/local-news/montreal-seniors-public-transit-free-july-1-metro-bus-train-rem
"June 29, 2023",Traffic: A relatively easy Moving Day weekend in Montreal,The government has planned few interventions that will block highways in the city for the long weekend.,https://montrealgazette.com/news/local-news/weekend-traffic-a-relatively-easy-moving-day-weekend-in-montreal
"June 29, 2023","Award-winning Montreal broker delivers professionalism, dedication and outstanding results","Over 13 years of experience has brought Marc Harroch, award-winning Real Estate Broker, Marc Harroch Realty Inc. to the top of the real estate game in Montreal.",https://montrealgazette.com/sponsored/realestate-sponsored/award-winning-montreal-broker-delivers-professionalism-dedication-and-outstanding-results
"June 26, 2023",REM's Brossard-Montreal line scheduled to start running by mid-August,News of the light-rail system's long-anticipated opening came hours after it was announced that test runs between Brossard and Montreal’s Central Station will begin Wednesday.,https://montrealgazette.com/news/local-news/rem-test-runs-will-begin-wednesday-on-brossard-montreal-line
"June 26, 2023",Allison Hanes: Enlarged Parc Nature des Sources plans have a glaring omission,Montreal enlarging the planned green space in the Technoparc fivefold is welcome news — save for a chunk of land Hypertec aims to develop.,https://montrealgazette.com/opinion/columnists/allison-hanes-enlarged-parc-nature-des-sources-plans-have-a-glaring-omission
"June 21, 2023",Kramberger: Projects in the works to improve accessibility for West Island cyclists,But are municipal authorities doing enough to improve mobility options?,https://montrealgazette.com/news/local-news/kramberger-projects-in-the-works-to-improve-accessibility-for-west-island-cyclists
