raw_date,raw_title,raw_description,link
Publié le 1 sept. 2023,Nouveau chantier majeur dans le Village,"L’Est du centre-ville, un secteur déjà sinistré, n’en a pas fini avec les chantiers majeurs : la Société de transport de Montréal (STM) excavera une bonne partie du parc Émilie-Gamelin et des rues environnantes pour imperméabiliser la station Berri-UQAM.",https://www.lapresse.ca/actualites/grand-montreal/2023-09-01/impermeabilisation-de-berri-uqam/nouveau-chantier-majeur-dans-le-village.php
Publié le 31 août 2023,Si l’ARTM était un cheval,"Une autre semaine, un autre cafouillage pour l’Autorité régionale de transport métropolitain.",https://www.lapresse.ca/actualites/chroniques/2023-08-31/si-l-artm-etait-un-cheval.php
Publié le 31 août 2023,Guilbault réclame d’accélérer le pas,"Québec s’impatiente et demande à l’Autorité régionale de transport de métropolitain (ARTM) de « devancer l’échéancier » du système de paiement par téléphone et carte bancaire dans le transport collectif. Dans le Réseau express métropolitain (REM), une nouvelle signalisation arrivera par ailleurs dès vendredi à la gare Centrale.",https://www.lapresse.ca/actualites/grand-montreal/2023-08-31/virage-numerique-a-l-artm/guilbault-reclame-d-accelerer-le-pas.php
Publié le 31 août 2023,Encore quatre ans d’attente,"Sous forte pression en raison de la vétusté et de la lenteur du développement de son système de paiement, l’Autorité régionale de transport métropolitain (ARTM) présentera ce jeudi à ses administrateurs un plan de 162 millions qui devrait permettre aux usagers d’entrer dans la modernité d’ici quatre ans, en 2027.",https://www.lapresse.ca/actualites/grand-montreal/2023-08-31/virage-numerique-dans-le-transport-collectif/encore-quatre-ans-d-attente.php
Publié le 31 août 2023,Chronique du mal de gorge,*Bruit de toux.,https://www.lapresse.ca/actualites/chroniques/2023-08-31/chronique-du-mal-de-gorge.php
Publié le 30 août 2023,L’eau s’invite dans le REM et le métro de Montréal,"Les fortes accumulations d’eau ont perturbé la circulation sur les routes, mercredi, mais aussi dans les transports en commun. La pluie s’est en effet invitée dans plusieurs stations du métro de Montréal, ainsi que dans le Réseau express métropolitain (REM), où une panne de plus d’une heure est survenue.",https://www.lapresse.ca/actualites/grand-montreal/2023-08-30/pluie-torrentielle/l-eau-s-invite-dans-le-rem-et-le-metro-de-montreal.php
Publié le 30 août 2023,Récit d’un virage raté,"Payer son passage d’autobus avec son téléphone cellulaire est une réalité à New York, Chicago, Londres, Toronto… et même à Laval. Mais à Montréal, un plan pour dépoussiérer le système de paiement par carte OPUS annoncé en 2018 a été tué dans l’œuf, ressuscité, et renvoyé dans les limbes en juin dernier. Récit d’un projet ambitieux qui fait du surplace depuis cinq ans à cause de rivalités politiques entre la STM et l’ARTM.",https://www.lapresse.ca/actualites/2023-08-30/systeme-de-paiement-et-de-planification/recit-d-un-virage-rate.php
Publié le 30 août 2023,Une refonte qui déçoit à L’Île-des-Sœurs,"Après ceux de la Rive-Sud, les usagers des transports en commun de L’Île-des-Sœurs dénoncent à leur tour que les nouveaux circuits d’autobus se connectant au Réseau express métropolitain (REM) allongent les temps de parcours. Face à la grogne, la Société de transport de Montréal (STM) promet de s’ajuster.",https://www.lapresse.ca/actualites/grand-montreal/2023-08-30/autobus-de-la-stm/une-refonte-qui-decoit-a-l-ile-des-soeurs.php
Publié le 30 août 2023,Cafouillages à gogo dans le réseau,"Ce devait être la grande rentrée du transport collectif à Montréal, nimbée de joie et d’allégresse.",https://www.lapresse.ca/actualites/chroniques/2023-08-30/transport-collectif/cafouillages-a-gogo-dans-le-reseau.php
Publié le 29 août 2023,La STM sort lentement la tête de l’eau,"La Société de transport de Montréal (STM) commence à sortir la tête de l’eau après trois ans de difficultés financières. Le soir et le week-end, l’achalandage est maintenant de retour à pratiquement 100 % du seuil prépandémique, affirme son président.",https://www.lapresse.ca/actualites/grand-montreal/2023-08-29/transport-collectif/la-stm-sort-lentement-la-tete-de-l-eau.php
Publié le 25 août 2023,Les 10 mots de l’été,"Incendies de forêt, météo en dents de scie, chaos dans les aéroports, mais aussi inauguration d’une nouvelle structure de transports en commun et phénomènes culturels intrigants… L’été qui s’achève nous a offert sa part d’inquiétudes et de joie. Notre chroniqueur résume le tout en 10 mots-clés.",https://www.lapresse.ca/arts/chroniques/2023-08-25/les-10-mots-de-l-ete.php
Publié le 23 août 2023,Un étudiant prend les choses en main,"Sept heures de travail et une cinquantaine de dollars. C’est ce dont a eu besoin un étudiant de 21 ans pour créer une signalisation entre le métro Bonaventure et le REM à la gare Centrale, après avoir constaté la confusion de nombreux usagers devant le manque d’indications officielles.",https://www.lapresse.ca/actualites/grand-montreal/2023-08-23/signalisation-vers-le-rem-deficiente/un-etudiant-prend-les-choses-en-main.php
Publié le 22 août 2023,Un étudiant dame le pion à l’ARTM,Les utilisateurs des transports en commun le réclament depuis des années. C’est finalement un étudiant de l’Université McGill qui a réussi à programmer un logiciel permettant de recharger la carte OPUS en ligne directement avec son téléphone cellulaire.,https://www.lapresse.ca/actualites/grand-montreal/2023-08-22/recharge-de-la-carte-opus/un-etudiant-dame-le-pion-a-l-artm.php
Publié le 21 août 2023,Remercions les cobayes du REM ,"Trois semaines après que le premier passager payant a embarqué, une chose semble évidente : on a inauguré le REM un peu trop tôt.",https://www.lapresse.ca/debats/editoriaux/2023-08-21/remercions-les-cobayes-du-rem.php
Publié le 19 août 2023,L’ARTM paie des consultants privés pour « convaincre » le gouvernement,"L’Autorité régionale de transport métropolitain (ARTM), une organisation publique, utilise des consultants privés comme intermédiaires dans ses relations avec l’État québécois.",https://www.lapresse.ca/actualites/grand-montreal/est-de-montreal/un-tramway-pas-si-vite-modere-l-artm/2023-08-19/l-artm-paie-des-consultants-prives-pour-convaincre-le-gouvernement.php
Publié le 18 août 2023,Un outil pour prévisualiser les nouveaux trajets,"À trois jours de l’entrée en vigueur de la refonte des circuits d’autobus du Réseau de transport de Longueuil (RTL), l’application Transit lance un outil de « prévisualisation » des futurs nouveaux trajets. L’outil permet notamment de voir combien de temps prendra chaque nouveau trajet à compter de lundi.",https://www.lapresse.ca/actualites/grand-montreal/2023-08-18/refonte-du-rtl/un-outil-pour-previsualiser-les-nouveaux-trajets.php
Publié le 15 août 2023,BIXI fait retirer une publicité sur les sables bitumineux,L’entreprise de vélos en libre-service BIXI a indiqué mardi avoir demandé le retrait de toutes ses installations d’une publicité liée à l’industrie des sables bitumineux.,https://www.lapresse.ca/actualites/grand-montreal/2023-08-15/bixi-fait-retirer-une-publicite-sur-les-sables-bitumineux.php
Publié le 10 août 2023,QS demande la gratuité pour les aînés et le retour de la voie réservée sur le pont Champlain,(Québec) Québec solidaire (QS) réclame que le territoire où la gratuité du transport en commun est offerte aux aînés soit plus étendu sur le Réseau express métropolitain (REM) et que la voie réservée aux autobus soit réaménagée sur le pont Samuel-De Champlain.,https://www.lapresse.ca/actualites/politique/2023-08-10/rem/qs-demande-la-gratuite-pour-les-aines-et-le-retour-de-la-voie-reservee-sur-le-pont-champlain.php
Publié le 9 août 2023,Main basse sur la ville de Longueuil,"Une semaine après une mise en service cahoteuse d’un tronçon du REM de l’Ouest, on apprend que CDPQ Infra planche toujours, en catimini, sur une antenne longueuilloise. On répond, ce faisant, à une commande de gouvernement de la CAQ qui n’a pas hésité, en 2021, à repousser du revers de la main – et sans aucune analyse justifiant ce rejet − un projet de tramway (LEEO) sur lequel on avait travaillé pendant quelques années.",https://www.lapresse.ca/debats/opinions/2023-08-09/cdpq-infra/main-basse-sur-la-ville-de-longueuil.php
Publié le 8 août 2023,Une panne de trois heures en fin d’après-midi,"En pleine heure de pointe mardi, une panne prolongée sur la ligne orange du métro de Montréal a ralenti des milliers de Montréalais. Un court-circuit et un dégagement de fumée dans une arrière-gare du métro ont requis l’intervention du Service incendie de Montréal (SIM), explique la Société de transport de Montréal (STM). Après trois heures d’arrêt, le service a repris peu avant 18 h.",https://www.lapresse.ca/actualites/grand-montreal/2023-08-08/ligne-orange-du-metro-de-montreal/une-panne-de-trois-heures-en-fin-d-apres-midi.php
Publié le 2 août 2023,"La panne du premier lundi, comme le métro en 1966","Le métro du Réseau express métropolitain (REM) n’a rien inventé en tombant en panne le lundi de sa mise en service. Plus d’un demi-siècle plus tôt, le lundi 17 octobre 1966, le nouveau métro de Montréal s’était arrêté net durant une trentaine de minutes, mettant des milliers de travailleurs en retard. L’impact sur la clientèle, par contre, reste à voir.",https://www.lapresse.ca/actualites/2023-08-02/inauguration-du-rem/la-panne-du-premier-lundi-comme-le-metro-en-1966.php
Publié le 31 juil. 2023,Des travaux préparatoires lancés dès le 7 août,"Des travaux préparatoires nécessaires au prolongement de la ligne bleue du métro de Montréal s’entameront dès lundi prochain au coin du boulevard Langelier et de la rue Jean-Talon, tout près d’un centre commercial, dans Saint-Léonard. Plusieurs entraves seront à prévoir, et des arrêts d’autobus pourraient carrément être annulés.",https://www.lapresse.ca/actualites/grand-montreal/2023-07-31/prolongement-de-la-ligne-bleue/des-travaux-preparatoires-lances-des-le-7-aout.php
Publié le 29 juil. 2023,"« C’est vraiment un moment historique, il faut en profiter ! »","En couple, avec des amis ou en famille, environ 60 000 personnes se sont déplacées samedi de la gare Centrale à la station Brossard pour être parmi les premiers à découvrir le nouveau tronçon du Réseau express métropolitain (REM).",https://www.lapresse.ca/actualites/grand-montreal/2023-07-29/fin-de-semaine-de-decouverte-du-rem/c-est-vraiment-un-moment-historique-il-faut-en-profiter.php
Publié le 29 juil. 2023,Le REM va-t-il changer vos habitudes de transport ?,"Une majorité de nos lecteurs voient l’arrivée du REM avec enthousiasme, un moyen de transport qu’ils comptent utiliser dans l’avenir rapproché. Voici un aperçu des réponses à notre appel à tous.",https://www.lapresse.ca/debats/courrier-des-lecteurs/2023-07-29/le-rem-va-t-il-changer-vos-habitudes-de-transport.php
Publié le 29 juil. 2023,Le mode d’emploi du réseau,"Dès ce week-end, il sera possible de monter à bord d’un train du Réseau express métropolitain (REM) entre la Rive-Sud et la gare Centrale de Montréal. Ce premier tronçon comptera cinq stations. Que changera-t-il pour les usagers ? Combien coûtera-t-il ? Où ira-t-il, précisément ? À l’approche du grand lancement, répond à vos questions.",https://www.lapresse.ca/actualites/grand-montreal/2023-07-29/inauguration-du-rem/le-mode-d-emploi-du-reseau.php
Publié le 16 juil. 2023,Près de deux mois pour avoir sa carte OPUS,"Sophie Brisson, qui dépend du transport adapté de la Société de transport de Montréal (STM) pour se déplacer, voulait seulement s’abonner au programme OPUS à l’année pour simplifier le renouvellement de sa carte mensuelle. Elle s’est retrouvée prise dans un chaos administratif qui lui a causé deux mois de stress et d’anxiété.",https://www.lapresse.ca/actualites/grand-montreal/2023-07-16/transport-adapte/pres-de-deux-mois-pour-avoir-sa-carte-opus.php
Publié le 14 juil. 2023,La voie de la médiocrité,"La publication, la semaine dernière, d’un rapport sur le REM de l’Est a suscité beaucoup de commentaires, avant tout pour des projections de coût pharaoniques : entre 21 et 43 milliards de dollars, pour un métro souterrain allant de 22 à 47 km. Sans surprise, une majorité de voix se sont élevées pour décrier un projet hors de prix et exiger son tablettage immédiat. Comment aller de l’avant avec un tel projet avec un si faible nombre potentiel d’usagers ?",https://www.lapresse.ca/debats/opinions/2023-07-14/rem-de-l-est/la-voie-de-la-mediocrite.php
Publié le 7 juil. 2023,Le REM ouvert au public le 31 juillet,Ce sera bientôt le grand départ pour le premier tronçon du Réseau express métropolitain (REM). Le train léger attendu par plusieurs ouvrira officiellement ses portes dès le 31 juillet. Des « ajustements ultimes » continueront néanmoins d’être faits dans les prochaines semaines en vue du jour J.,https://www.lapresse.ca/actualites/grand-montreal/2023-07-07/le-rem-ouvert-au-public-le-31-juillet.php
Publié le 1 juil. 2023,"« Je suis très enthousiaste », affirme la mairesse Valérie Plante","Sur l’île de Montréal, la publication du rapport final sur le REM de l’Est semble faire bien des heureux. La mairesse Valérie Plante a d’ailleurs été la première à partager son enthousiasme. Mais la déception commence à poindre du côté de la couronne nord de la métropole.",https://www.lapresse.ca/actualites/grand-montreal/2023-07-01/rapport-final-sur-le-rem-de-l-est/je-suis-tres-enthousiaste-affirme-la-mairesse-valerie-plante.php
Publié le 1 juil. 2023,100 % souterrain pour 36 milliards,"Un consensus se dégage pour le REM de l’Est, rebaptisé Projet structurant de l’Est (PSE). Le comité chargé par Québec et Montréal de revoir le projet recommande un tracé de Pointe-aux-Trembles au cégep Marie-Victorin, dans Montréal-Nord, avec deux points de connexion à la ligne verte, en plus d’un prolongement de quatre stations vers Rivière-des-Prairies, Laval et Charlemagne. Surtout, les experts plaident pour une voie souterraine « sur tout le parcours ». Facture finale : 36 milliards.",https://www.lapresse.ca/actualites/grand-montreal/2023-07-01/rapport-final-sur-le-rem-de-l-est/100-souterrain-pour-36-milliards.php
Publié le 22 juin 2023,Du poivre de Cayenne pour les constables de la STM,"Devant la hausse récente de la violence dans le métro, la Société de transport de Montréal (STM) songe très sérieusement à munir ses constables de poivre de Cayenne en gel, a appris",https://www.lapresse.ca/actualites/grand-montreal/2023-06-22/violence-dans-le-metro/du-poivre-de-cayenne-pour-les-constables-de-la-stm.php
Publié le 21 juin 2023,Problème de dégraissage dans le transport collectif,"Comment maintenir son budget, ses employés et ses gros salaires quand on perd le tiers de ses clients ?",https://www.lapresse.ca/affaires/chroniques/2023-06-21/probleme-de-degraissage-dans-le-transport-collectif.php
Publié le 18 juin 2023,Montréal jure faire des efforts « sans précédent » pour la sécurité,"Montréal assure faire des « efforts sans précédent » pour diminuer le sentiment d’insécurité s’étant aggravé depuis le début de l’été dans l’est du Village, selon plusieurs commerçants. Des cas de vandalisme et des problèmes liés à l’itinérance aggravent la situation dans ce secteur, où plusieurs envisagent même de fermer leurs terrasses.",https://www.lapresse.ca/actualites/grand-montreal/2023-06-18/est-du-village/montreal-jure-faire-des-efforts-sans-precedent-pour-la-securite.php
Publié le 14 juin 2023,"Le paiement par Interac maintenant accepté, une première au Québec","Les usagers de la Société de transport de Laval (STL) peuvent depuis mercredi payer leur entrée dans l’autobus par carte de débit Interac, sans contact. Il s’agit d’une première dans la province, mais on ambitionne d’élargir la mesure partout dans la métropole d’ici peu.",https://www.lapresse.ca/actualites/grand-montreal/2023-06-14/stl/le-paiement-par-interac-maintenant-accepte-une-premiere-au-quebec.php
Publié le 12 juin 2023,La ligne reliant le casino à Jean-Drapeau prolongée jusqu’à Bonaventure,"La ligne de bus reliant le parc Jean-Drapeau au casino de Montréal fera dorénavant un troisième arrêt pour se rendre jusqu’à la station Bonaventure, au centre-ville. Elle permettra de se connecter au futur Réseau express métropolitain (REM) et sa station de la gare Centrale.",https://www.lapresse.ca/actualites/grand-montreal/2023-06-12/arrivee-du-rem/la-ligne-reliant-le-casino-a-jean-drapeau-prolongee-jusqu-a-bonaventure.php
Publié le 12 juin 2023,Montréal et la STM s’attaquent au harcèlement de rue,"La Société de transport de Montréal (STM) et la police de Montréal lanceront ce lundi une vaste campagne de visibilité contre le harcèlement de rue, un « problème répandu » dans la métropole, selon une récente étude. Divers affichages invitant les témoins à agir feront leur apparition dès le début de la semaine dans le métro et les bus.",https://www.lapresse.ca/actualites/grand-montreal/2023-06-12/montreal-et-la-stm-s-attaquent-au-harcelement-de-rue.php
Publié le 8 juin 2023,Le prolongement vers Notre-Dame coûtera finalement 167 millions,"Montréal ira finalement de l’avant avec le prolongement du Service rapide par bus (SRB) Pie-IX jusqu’à la rue Notre-Dame, mais le coût sera encore très élevé. La Ville dévoilera ce jeudi l’attribution d’un contrat de 167 millions au constructeur Pomerleau pour réaliser les travaux jusqu’en 2027, a appris .",https://www.lapresse.ca/actualites/grand-montreal/2023-06-08/srb-pie-ix/le-prolongement-vers-notre-dame-coutera-finalement-167-millions.php
Publié le 8 juin 2023,La présence policière bonifiée ne règle pas tout,"La cohabitation avec la population itinérante demeure ardue, déplorent des commerçants",https://www.lapresse.ca/actualites/grand-montreal/2023-06-08/est-du-centre-ville/la-presence-policiere-bonifiee-ne-regle-pas-tout.php
Publié le 6 juin 2023,Le service rétabli sur la ligne verte,"Le service sur la ligne verte du métro a repris mardi, après plus de deux heures d’interruption entre les stations Berri-UQAM et Lionel-Groulx.",https://www.lapresse.ca/actualites/grand-montreal/2023-06-06/metro/le-service-retabli-sur-la-ligne-verte.php
Publié le 1 juin 2023,Guilbault promet de relancer Mobilité Montréal,"L’été s’annonce à nouveau chargé sur les routes du Grand Montréal, avec pas moins de 51 chantiers majeurs. La ministre des Transports, Geneviève Guilbault, promet que cette année, Mobilité Montréal se réunira plus souvent pour améliorer la coordination des travaux.",https://www.lapresse.ca/actualites/grand-montreal/2023-06-01/51-chantiers-majeurs-cet-ete/guilbault-promet-de-relancer-mobilite-montreal.php
Publié le 31 mai 2023,L’électrification des autobus progresse « trop lentement »,"L’électrification des fameux autobus jaunes transportant des écoliers au Canada progresse « trop lentement », selon une nouvelle étude. À peine 1 % d’entre eux roulent à l’électricité actuellement, affirme un regroupement qui appelle les gouvernements à accélérer le pas en la matière.",https://www.lapresse.ca/actualites/2023-05-31/transport-scolaire/l-electrification-des-autobus-progresse-trop-lentement.php
Publié le 27 mai 2023,La nature en transports en commun,"Lorsqu’on est un nouvel arrivant et qu’on s’est installé en plein cœur de Montréal, il n’est pas nécessairement facile d’avoir accès au plein air. Il faut d’abord savoir où aller, puis trouver une façon de s’y rendre.",https://www.lapresse.ca/voyage/plein-air/2023-05-31/la-nature-en-transports-en-commun.php
Publié le 26 mai 2023,La vie pas ordinaire d’Yves Bélair,"Jusqu’à dimanche, notre chroniqueur vous raconte la vie d’Yves Bélair, de son enfance à sa mort. Atteint de paralysie cérébrale, il s’est battu pour sa liberté et a inspiré tous ceux qui ont croisé sa route, jusqu’à son dernier souffle.",https://www.lapresse.ca/actualites/chroniques/2023-05-26/la-vie-pas-ordinaire-d-yves-belair.php
Publié le 25 mai 2023,Le nombre de plaintes bondit à la STM,"La forte hausse du nombre de plaintes se confirme à la Société de transport de Montréal (STM), surtout dans le transport adapté et dans le métro, où le sentiment d’insécurité fait bondir les dénonciations. Au total, leur nombre a augmenté de 24 % par rapport à 2021, une situation notamment attribuée à la hausse d’achalandage.",https://www.lapresse.ca/actualites/grand-montreal/2023-05-25/metro-bus-et-transport-adapte/le-nombre-de-plaintes-bondit-a-la-stm.php
Publié le 23 mai 2023,"CDPQ Infra doit « rendre des comptes », dit Valérie Plante","La mairesse de Montréal, Valérie Plante, estime que CDPQ Infra devra « rendre des comptes » à la population quant aux reports répétés de l’inauguration de son Réseau express métropolitain (REM).",https://www.lapresse.ca/actualites/grand-montreal/2023-05-23/retards-du-rem/cdpq-infra-doit-rendre-des-comptes-dit-valerie-plante.php
Publié le 23 mai 2023,Les mégacontrats de construction approchent,La Société de transport de Montréal (STM) s’attend à payer jusqu’à près de 1 milliard de dollars pour le bétonnage et l’excavation de certaines nouvelles stations de la ligne bleue.,https://www.lapresse.ca/actualites/grand-montreal/2023-05-23/prolongement-de-la-ligne-bleue-du-metro/les-megacontrats-de-construction-approchent.php
Publié le 23 mai 2023,Le nombre de places pour personnes handicapées « insuffisant »,"Faut-il s’attaquer au manque d’espaces tarifés dédiés aux personnes handicapées à Montréal ? La Ville en offre jusqu’ici 221, un nombre qui est nettement « insuffisant » aux yeux du Regroupement des activistes pour l’inclusion au Québec (RAPLIQ).",https://www.lapresse.ca/actualites/grand-montreal/2023-05-23/stationnement-a-montreal/le-nombre-de-places-pour-personnes-handicapees-insuffisant.php
Publié le 17 mai 2023,Un nouveau report qui suscite déception et inquiétudes,"Le nouveau report de l’antenne Rive-Sud du Réseau express métropolitain (REM) a été accueilli en demi-teintes, mercredi, entre inquiétudes et appels à la prudence dans un contexte inflationniste et imprévisible. Dans l’industrie, on se dit toutefois déjà prêt à lancer la machine, peu importe quand le système de train léger verra le jour.",https://www.lapresse.ca/actualites/grand-montreal/2023-05-17/rem-rive-sud/un-nouveau-report-qui-suscite-deception-et-inquietudes.php
Publié le 16 mai 2023,La STM étudie des façons de réduire ses dépenses « récurrentes »,"La Société de transport de Montréal (STM) aurait « quand même des enjeux financiers » si l’achalandage revenait à 100 % du niveau prépandémique, avoue sa directrice générale. D’ici un plan clair de Québec, son groupe travaille actuellement au développement de « pistes récurrentes » de réduction de dépenses.",https://www.lapresse.ca/actualites/grand-montreal/2023-05-16/la-stm-etudie-des-facons-de-reduire-ses-depenses-recurrentes.php
Publié le 16 mai 2023,"Les discussions sont « au point mort », dénonce le syndicat","Les employés d’entretien de la Société de transport de Montréal (STM) haussent le ton et dénoncent que les discussions sont « au point mort » depuis plusieurs mois dans le dossier de la sous-traitance, trop souvent utilisée par la direction selon leur syndicat.",https://www.lapresse.ca/actualites/grand-montreal/2023-05-16/sous-traitance-a-la-stm/les-discussions-sont-au-point-mort-denonce-le-syndicat.php
Publié le 12 mai 2023,"Un manque à gagner réduit à 23 millions, l’ARTM gérera le risque","Malgré une aide gouvernementale et des dépenses réduites, la Société de transport de Montréal (STM) traîne toujours un manque à gagner d’environ 23 millions, qui sera toutefois pris en charge par l’Autorité régionale de transport métropolitain (ARTM). Le service pourra ainsi être bonifié sur certaines lignes de bus, au moment où l’achalandage stagne à 74 % du niveau prépandémique.",https://www.lapresse.ca/actualites/grand-montreal/2023-05-12/finances-de-la-stm/un-manque-a-gagner-reduit-a-23-millions-l-artm-gerera-le-risque.php
Publié le 10 mai 2023,Trois milliards pour éponger les besoins à court terme,"Avec un budget de 3 milliards, l’Autorité régionale de transport métropolitain (ARTM) pourra bel et bien répondre « à 100 % des besoins » à court terme du transport collectif dans le Grand Montréal. Mais pour le reste, les opérateurs devront pour l’instant se contenter de réponses partielles à leurs demandes. Analyse en cinq points.",https://www.lapresse.ca/actualites/grand-montreal/2023-05-10/budget-de-l-artm/trois-milliards-pour-eponger-les-besoins-a-court-terme.php
Publié le 9 mai 2023,Le Vieux-Montréal sera piétonnisé,"(Montréal) Un quadrilatère complet du Vieux-Montréal sera piétonnisé en 2024, et le boulevard Henri-Bourassa sera progressivement transformé en « véritable corridor de mobilité durable » dès cette année, a annoncé mardi la mairesse Valérie Plante.",https://www.lapresse.ca/actualites/grand-montreal/2023-05-09/lutte-contre-les-changements-climatiques/le-vieux-montreal-sera-pietonnise.php
Publié le 8 mai 2023,Une carte de visite unique pour Nova Bus,"(Saint-Eustache) Le contrat décroché par Nova Bus afin de livrer jusqu’à 1230 autobus urbains électriques aux sociétés de transports du Québec n’est pas uniquement gage de stabilité pour son usine de Saint-Eustache. C’est aussi une carte de visite unique pour le constructeur, qui espère continuer à accumuler les commandes pour son modèle LSFe+ entièrement alimenté à l’électricité.",https://www.lapresse.ca/affaires/entreprises/2023-05-08/contrat-de-2-2-milliards-pour-des-autobus-electriques/une-carte-de-visite-unique-pour-nova-bus.php
Publié le 4 mai 2023,La STM prévoit 60 embauches en plus pour améliorer la sécurité,"Ajout de constables spéciaux, de préposés à l’entretien et d’« ambassadeurs de sûreté » : la Société de transport de Montréal (STM) prévoit 60 embauches pour améliorer la sécurité dans le métro et dans les autobus, a appris .",https://www.lapresse.ca/actualites/grand-montreal/2023-05-04/violence-dans-les-transports-en-commun/la-stm-prevoit-60-embauches-en-plus-pour-ameliorer-la-securite.php
Publié le 3 mai 2023,Des employés d’entretien dénoncent une « tendance lourde » à la STM,Des employés d’entretien de la Société de transport de Montréal (STM) s’inquiètent d’une « tendance lourde » à la sous-traitance depuis quelques mois. Leur syndicat dénonce une forte hausse des coûts y étant associée.,https://www.lapresse.ca/actualites/grand-montreal/2023-05-03/sous-traitance/des-employes-d-entretien-denoncent-une-tendance-lourde-a-la-stm.php
Publié le 30 avr. 2023,Réouverture complète de la ligne bleue,Le service a repris sur l’ensemble de la ligne bleue du métro de Montréal tard dimanche à la suite de travaux qui ont dû être prolongés au-delà de l’horaire prévu.,https://www.lapresse.ca/actualites/grand-montreal/2023-04-30/travaux-dans-le-metro/reouverture-complete-de-la-ligne-bleue.php
Publié le 29 avr. 2023,Plusieurs stations de la ligne bleue fermées dimanche,Évitez la ligne bleue du métro de Montréal dimanche : des travaux visant à favoriser l’accessibilité universelle forceront la fermeture des stations à l’ouest de Parc entre 5 h 30 à 19 h. Une navette sera disponible pour les usagers.,https://www.lapresse.ca/actualites/grand-montreal/2023-04-29/travaux-dans-le-metro/plusieurs-stations-de-la-ligne-bleue-fermees-dimanche.php
Publié le 28 avr. 2023,À quand la tarification sociale ?,"L’Autorité régionale de transport métropolitain (ARTM) annonce de nouveau, encore cette année, une hausse des tarifs du transport collectif : « Les tarifs du transport collectif augmenteront de 3 % cette année dans le Grand Montréal. Les usagers de Longueuil et Laval, ulcérés par la hausse qui avait été encaissée en 2022, auront toutefois droit au gel de certains tarifs. » Inflation oblige, nous dit-on.",https://www.lapresse.ca/debats/opinions/2023-04-28/transport-collectif/a-quand-la-tarification-sociale.php
Publié le 27 avr. 2023,La complainte de l’usager,"L’Autorité régionale de transport métropolitain (ARTM) a dévoilé sa nouvelle grille tarifaire mercredi. En gros, les tarifs augmenteront de 3 %.",https://www.lapresse.ca/debats/editoriaux/2023-04-27/la-complainte-de-l-usager.php
Publié le 26 avr. 2023,Un prix encore élevé malgré un second appel d’offres « revu »,"La Société de transport de Montréal (STM) ne parvient toujours pas à faire baisser le coût du prolongement du Service rapide par bus (SRB) Pie-IX jusqu’à la rue Notre-Dame. Un deuxième appel d’offres « revu » et lancé à la fin janvier, qui était censé donner une facture moins salée, s’est finalement soldé par un « prix similaire ».",https://www.lapresse.ca/actualites/grand-montreal/2023-04-26/prolongement-du-srb-pie-ix/un-prix-encore-eleve-malgre-un-second-appel-d-offres-revu.php
Publié le 26 avr. 2023,Les fissures observées 11 jours avant l’interruption,"Les fissures dans la voûte du tunnel entre les stations Berri-UQAM et Saint-Laurent avaient été observées dès le 13 avril « lors d’une inspection de routine », soit 11 jours avant l’interruption de longue durée sur la ligne verte du métro.",https://www.lapresse.ca/actualites/grand-montreal/2023-04-26/ligne-verte-du-metro/les-fissures-observees-11-jours-avant-l-interruption.php
Publié le 26 avr. 2023,"Des investissements peu « glamour », mais nécessaires, dit Plante","(Vienne) Québec et Ottawa ne trouvent pas très « glamour » d’investir dans les infrastructures existantes du métro, mais l’évènement de lundi doit leur servir de sonnette d’alarme, a fait valoir mardi la mairesse de Montréal en entrevue avec .",https://www.lapresse.ca/actualites/grand-montreal/2023-04-26/entretien-des-structures-du-metro/des-investissements-peu-glamour-mais-necessaires-dit-plante.php
Publié le 25 avr. 2023,Un réseau de bus transformé à L’Île-des-Sœurs,"Le réseau d’autobus de la Société de transport de Montréal (STM) est sur le point de se transformer à L’Île-des-Sœurs afin de rendre « plus efficaces » les correspondances avec la future station du Réseau express métropolitain (REM). Une occasion d’y « changer le mode de vie » orienté d’abord vers la voiture, croit l’administration Plante.",https://www.lapresse.ca/actualites/grand-montreal/2023-04-25/arrivee-du-rem/un-reseau-de-bus-transforme-a-l-ile-des-soeurs.php
Publié le 25 avr. 2023,Le présage de « travaux majeurs » dans le métro,"Attendez-vous à des chantiers dans le métro. La longue interruption sur la ligne verte, en pleine heure de pointe lundi en raison de la dégradation du béton dans la voûte du tunnel entre les stations Berri-UQAM et Saint-Laurent, est le présage de « travaux majeurs » dans le métro au cours des prochaines années, admet la Société de transport de Montréal (STM).",https://www.lapresse.ca/actualites/grand-montreal/2023-04-25/interruption-sur-la-ligne-verte/le-presage-de-travaux-majeurs-dans-le-metro.php
Publié le 25 avr. 2023,"Toxicité, courriels et savon dans l’eau","Chaque semaine, La Presse présente conseils, anecdotes et réflexions pour leaders, entrepreneurs et gestionnaires.",https://www.lapresse.ca/affaires/2023-04-25/leadership/toxicite-courriels-et-savon-dans-l-eau.php
Publié le 25 avr. 2023,Le service reprend sur la ligne verte,"(Montréal) Une reprise normale du service de la ligne verte du métro de Montréal a eu lieu en fin de nuit, mardi.",https://www.lapresse.ca/actualites/grand-montreal/2023-04-25/metro/le-service-reprend-sur-la-ligne-verte.php
